CurrentRank,LastRank,Institution,Country,Size,Focus,Research,Age,Status,Academicscorerscore,Academicrankrank,Employerscore,Employerrank,FacultyStudentscore,FacultyStudentrank,CitationsPerFacultyscore,CitationsPerFacultyrank,InternationalFacultyscore,InternationalFacultyrank,InternationalStudentscore,InternationalStudentrank,OverallScore,Latitude,Longitude,anno,pca_1,pca_2,color
491,490,UNIVERSITÀ CATTOLICA DEL SACRO CUORE,Italy,L,CO,VH,4,B,23.2,356,50.2,167,17.7,601,18.9,566,21.1,516.0,24.1,472.0,23.9,45.462393,9.1766785,2019,-0.0921750807638769,-0.1828139016189977,blue
494,470,UNIVERSITY OF NEW MEXICO,United States,L,FC,VH,5,A,15.6,501,11.3,501,10.4,601,67.3,114,9.9,601.0,6.2,601.0,23.8,35.088243750000004,-106.61867975,2019,-0.2664770235216362,-1.1145686629065523,blue
495,550,UNIVERSIDAD DE GRANADA,Spain,XL,FC,VH,5,A,34.9,229,14.0,501,12.8,601,21.4,524,5.1,601.0,23.7,476.0,23.7,37.178527,-3.602952,2019,-0.4382634259492241,-1.0532942913118364,blue
495,550,UNIVERSITÄT HOHENHEIM,Germany,M,FO,VH,5,A,8.2,501,11.2,501,7.8,601,74.4,80,24.3,493.0,31.5,417.0,23.7,48.712179,9.2128,2019,-0.1270274669290968,-0.4037610588101109,blue
495,550,UNIVERSITY OF OKLAHOMA,United States,L,FC,VH,5,A,10.7,501,13.0,501,61.0,246,17.6,585,37.1,403.0,10.6,601.0,23.7,35.20446,-97.445274,2019,-0.3730891377176988,-0.8968622853192851,blue
498,550,AMIRKABIR UNIVERSITY OF TECHNOLOGY,Iran,M,FO,VH,4,A,4.9,501,9.8,501,8.6,601,92.7,28,4.2,601.0,2.5,601.0,23.6,35.7026388561,51.4053983784,2019,-0.4751707000378296,-0.4965791102820036,blue
498,600,WESTERN SYDNEY UNIVERSITY,Australia,XL,FC,HI,3,A,15.9,501,26.4,368,9.9,601,25.9,468,100.0,30.0,47.8,300.0,23.6,-33.889192,151.189728,2019,-0.0347202459495908,2.180974118744512,blue
500,450,SINGAPORE MANAGEMENT UNIVERSITY,Singapore,M,SP,HI,2,A,12.7,501,29.0,338,13.8,601,21.2,527,100.0,33.0,69.4,193.0,23.5,1.2969810000000002,103.8496005,2019,0.1358773942662309,3.104641410960053,blue
500,550,TECHNISCHE UNIVERSITÄT BRAUNSCHWEIG,Germany,L,CO,VH,5,A,9.5,501,26.9,362,66.4,218,10.3,601,,,33.1,403.0,23.5,52.5117255,13.3266705,2019,-0.1000701912889413,-0.5746363414363784,blue
500,500,UNIVERSITÉ SAINT0JOSEPH DE BEYROUTH,Lebanon,M,FC,MD,5,B,7.7,501,26.9,361,68.1,209,2.3,601,62.2,277.0,10.2,601.0,23.5,37.743944,-87.11971249999999,2019,-0.1450132327314279,-0.5851958356322546,blue
500,600,UNIVERSITY OF SCIENCE AND TECHNOLOGY BEIJING,China,L,CO,VH,4,A,18.2,449,6.0,501,18.9,601,56.3,188,5.0,601.0,4.6,601.0,23.5,39.9893735,116.3552755,2019,-0.6955220353639233,-0.5969712167664109,blue
510,550,DREXEL UNIVERSITY,United States,L,FC,VH,5,B,0.0,0,0.0,0,43.0,364,27.9,453,41.9,366.0,48.4,296.0,23.4,39.955879,-75.188961,2019,-0.4085314064800693,-0.036913908284748,blue
510,550,EAST CHINA NORMAL UNIVERSITY,China,L,CO,VH,4,A,0.0,0,0.0,0,36.2,419,27.2,458,49.9,330.0,44.7,315.0,23.4,31.2289065,121.4010935,2019,-0.5678794139238301,0.7000134012125633,blue
510,600,HOWARD UNIVERSITY,United States,M,FC,HI,5,B,0.0,0,0.0,0,88.6,91,0.0,0,0.0,0.0,0.0,0.0,23.4,38.921405,-77.020477,2019,-1.0872318210008134,-1.6955858642577872,blue
510,550,LEHIGH UNIVERSITY,United States,M,CO,VH,5,B,0.0,0,0.0,0,37.9,405,45.2,279,0.0,0.0,47.0,304.0,23.4,40.6071065,-75.3781415,2019,-0.5502043643613834,-0.6511391904741298,blue
510,600,NATIONAL RESEARCH SARATOV STATE UNIVERSITY,Russia,M,CO,HI,5,A,0.0,0,0.0,0,99.4,36,0.0,0,0.0,0.0,14.9,595.0,23.4,38.943127,-77.062614,2019,-0.8992104097406449,-1.5177839273216056,blue
510,500,PUSAN NATIONAL UNIVERSITY,South Korea,L,FC,VH,4,A,19.8,413,0.0,0,42.2,369,21.1,529,0.0,0.0,0.0,0.0,23.4,35.233648,129.079376,2019,-0.9215546887496404,-0.937024537940674,blue
510,470,SABANCI UNIVERSITY,Turkey,S,FO,VH,2,B,0.0,0,23.6,403,38.6,396,21.1,530,39.5,382.0,17.1,557.0,23.4,40.892037,29.378545,2019,-0.7683285273188759,1.312915222762972,blue
510,420,UNIVERSIDAD DE COSTA RICA,Costa Rica,XL,CO,MD,4,A,27.4,307,36.4,255,41.5,374,0.0,0,,0.0,0.0,0.0,23.4,9.936903,-84.0514885,2019,-0.2559024671678935,-0.4910171098385765,blue
510,470,UNIVERSITÀ DEGLI STUDI DI FIRENZE (UNIFI),Italy,XL,FC,VH,4,A,32.7,251,0.0,0,0.0,0,30.0,428,0.0,0.0,0.0,0.0,23.4,43.7793235,11.25826,2019,-0.9081167098568852,-0.7863553443618444,blue
510,600,UNIVERSITY OF ULSAN,South Korea,L,FC,VH,3,B,0.0,0,0.0,0,71.9,187,30.6,424,0.0,0.0,0.0,0.0,23.4,35.542671,129.2571275,2019,-1.1362129701350463,-0.3017078158260389,blue
520,650,ITMO UNIVERSITY,Russia,M,FO,VH,5,A,0.0,0,0.0,0,74.2,179,0.0,0,17.2,573.0,36.9,373.0,23.0,26.150871,78.186854,2019,-0.8782613321320241,-0.751029485723045,blue
520,600,KUMAMOTO UNIVERSITY,Japan,M,FC,VH,4,A,0.0,0,0.0,0,82.5,130,0.0,0,0.0,0.0,0.0,0.0,23.0,32.81362,130.72774,2019,-1.280469251826328,-1.0204805033784763,blue
520,550,OKAYAMA UNIVERSITY,Japan,L,FC,HI,5,A,0.0,0,0.0,0,74.9,175,0.0,0,0.0,0.0,0.0,0.0,23.0,34.685822,133.918641,2019,-1.1450819942931012,-1.633717775320199,blue
520,550,SOUTHEAST UNIVERSITY,China,XL,FC,VH,5,A,0.0,0,0.0,0,33.9,447,50.1,233,0.0,0.0,0.0,0.0,23.0,44.9801681,-93.2371466,2019,-0.8979089162652372,-1.3669641097700356,blue
520,650,UNIVERSIDAD DE LA HABANA,Cuba,M,CO,HI,5,A,0.0,0,25.8,378,66.6,216,0.0,0,0.0,0.0,0.0,0.0,23.0,23.136843,-82.381507,2019,-1.0088968341809454,-1.581270589914731,blue
520,460,UNIVERSIDAD DE SANTIAGO DE CHILE (USACH),Chile,L,FC,MD,5,A,33.1,248,52.2,158,0.0,0,0.0,0,0.0,0.0,0.0,0.0,23.0,-33.45,-70.65,2019,-0.4672222052713937,-1.503991376225567,blue
520,470,UNIVERSITÁ DEGLI STUDI DI ROMA 0 TOR VERGATA,Italy,XL,CO,VH,3,A,29.1,283,0.0,0,0.0,0,33.0,387,0.0,0.0,17.4,555.0,23.0,41.903316,12.5158145,2019,-0.9463439679748948,0.155697292742771,blue
520,490,UNIVERSITÄT BREMEN,Germany,L,CO,VH,3,A,20.5,400,0.0,0,29.5,505,23.5,501,42.9,361.0,22.3,492.0,23.0,53.1081475,8.853526,2019,-0.6597753037742993,0.7725519513447923,blue
520,550,UNIVERSITY OF LIMERICK (UL),Ireland,L,FC,HI,3,A,0.0,0,21.3,444,27.2,535,24.0,491,89.7,166.0,19.6,532.0,23.0,52.674214,-8.571463000000001,2019,-0.4774125298686065,1.571989016508742,blue
530,490,CAIRO UNIVERSITY,Egypt,XL,FC,VH,5,A,30.8,263,55.0,145,0.0,0,0.0,0,0.0,0.0,0.0,0.0,22.8,30.0276,31.21014,2019,-0.5175380563376836,-1.480289883002763,blue
530,490,JULIUS0MAXIMILIANS0UNIVERSITÄT WÜRZBURG,Germany,L,FC,VH,5,A,0.0,0,0.0,0,0.0,0,47.3,261,38.9,386.0,0.0,0.0,22.8,49.7880715,9.9352785,2019,-0.8522928949790111,-0.6125868499891123,blue
530,550,LAPPEENRANTA UNIVERSITY OF TECHNOLOGY,Finland,S,FO,VH,3,A,0.0,0,0.0,0,23.7,594,49.6,238,41.1,372.0,37.6,366.0,22.8,61.065426,28.091146,2019,-0.6943601714660427,1.186624114409961,blue
530,600,NAGASAKI UNIVERSITY,Japan,M,CO,VH,4,A,0.0,0,0.0,0,87.8,99,0.0,0,0.0,0.0,0.0,0.0,22.8,32.785698499999995,129.8648125,2019,-1.2591753362897808,-1.0462385520729065,blue
530,470,PONTIFICIA UNIVERSIDAD JAVERIANA,Colombia,L,FC,MD,5,B,32.4,253,58.0,133,0.0,0,0.0,0,0.0,0.0,0.0,0.0,22.8,4.629213,-74.06451925,2019,-0.4345925635711295,-1.4992619217239973,blue
530,490,RENMIN (PEOPLE’S) UNIVERSITY OF CHINA,China,L,FO,VH,4,A,26.0,320,30.9,313,35.0,436,0.0,0,0.0,0.0,0.0,0.0,22.8,39.9699825,116.3122275,2019,-0.7601329159893455,-0.980032126201898,blue
530,550,UNIVERSITÉ PAUL SABATIER TOULOUSE III,France,L,CO,VH,5,A,23.4,351,0.0,0,44.3,347,0.0,0,0.0,0.0,34.0,397.0,22.8,43.566074,1.464728,2019,-0.7952219612977434,-1.0637425728642764,blue
530,650,UNIVERSITI TEKNOLOGI PETRONAS (PETRONAS),Malaysia,M,SP,VH,2,B,0.0,0,19.7,467,31.8,481,16.8,599,89.9,165.0,42.4,333.0,22.8,4.387163,100.97259325,2019,-0.6350321516564694,2.580900170553959,blue
530,550,UNIVERSITY OF SOUTH FLORIDA,United States,XL,CO,VH,4,A,0.0,0,0.0,0,0.0,0,47.4,259,47.8,337.0,34.3,392.0,22.8,28.0579745,-82.4131625,2019,-0.7362691261277553,0.7243704644668223,blue
540,600,ABO AKADEMI UNIVERSITY,Finland,M,CO,VH,5,A,0.0,0,0.0,0,44.3,348,29.5,438,40.7,375.0,21.7,500.0,22.5,60.452331524,22.273832238,2019,-0.7046762509774184,-0.4576775919639878,blue
540,500,CZECH TECHNICAL UNIVERSITY IN PRAGUE,Czech Republic,L,SP,VH,5,A,18.5,440,43.9,208,28.2,526,0.0,0,0.0,0.0,44.0,322.0,22.5,50.1013,14.3864,2019,-0.3269566440202866,-0.8447248395747203,blue
540,600,EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,China,L,CO,VH,4,A,0.0,0,0.0,0,0.0,0,70.3,99,0.0,0.0,0.0,0.0,22.5,31.8408885,117.26286,2019,-1.1453410932966397,-0.5042039913144456,blue
540,650,NEW SCHOOL UNIVERSITY,United States,M,FO,HI,4,B,0.0,0,0.0,0,60.9,247,0.0,0,0.0,0.0,97.1,64.0,22.5,40.735506,-73.993784,2019,-0.8017889769784409,0.6602565020695192,blue
540,550,PONTIFICIA UNIVERSIDADE CATÓLICA DE SÃO PAULO (PUC0SP),Brazil,M,FC,MD,4,B,0.0,0,25.8,379,69.3,204,0.0,0,0.0,0.0,0.0,0.0,22.5,-23.549166,-46.64976,2019,-1.0344942804930162,-0.9841036560762256,blue
540,600,SOUTHERN FEDERAL UNIVERSITY,Russia,L,CO,HI,5,A,0.0,0,0.0,0,87.9,98,0.0,0,0.0,0.0,16.8,562.0,22.5,47.2246845,39.728733,2019,-1.021626360076139,-1.4148828894994607,blue
540,420,TARAS SHEVCHENKO NATIONAL UNIVERSITY OF KYIV,Ukraine,L,CO,HI,5,A,18.8,433,0.0,0,60.6,251,0.0,0,0.0,0.0,0.0,0.0,22.5,53.278024875,-9.0608545,2019,-0.8616402562115393,-1.7035637027617194,blue
540,550,UNIVERSIDAD DE MONTEVIDEO,Uruguay,S,FC,LO,2,B,0.0,0,0.0,0,71.7,188,0.0,0,14.7,599.0,0.0,0.0,22.5,-34.904452,-56.162904,2019,-1.4925657443716152,0.5272090909698478,blue
540,600,UNIVERSITÉ PANTHÉON0ASSAS (PARIS 2),France,L,SP,LO,5,A,0.0,0,18.7,484,78.1,156,0.0,0,,0.0,29.8,429.0,22.5,48.8486352265625,2.343599953125,2019,-0.5148588990070008,-0.6059930649680118,blue
540,550,UNIVERSITY OF AVEIRO,Portugal,L,SP,VH,3,A,0.0,0,0.0,0,23.9,587,60.2,157,,0.0,0.0,0.0,22.5,40.630682,-8.6580765,2019,-0.9030471712371534,0.5467068366391631,blue
540,600,UNIVERSITY OF VERMONT,United States,M,FC,VH,5,A,0.0,0,0.0,0,70.7,193,23.3,504,0.0,0.0,19.5,534.0,22.5,44.477893,-73.1972305,2019,-0.8732350104698864,-1.2581206298574945,blue
550,480,AMERICAN UNIVERSITY,United States,L,CO,HI,5,B,19.7,416,30.8,314,35.1,434,0.0,0,0.0,0.0,27.2,451.0,22.1,38.9371,-77.0869,2019,-0.5430407695538358,-1.1456393603950032,blue
550,650,FAR EASTERN FEDERAL UNIVERSITY,Russia,L,CO,HI,5,A,0.0,0,0.0,0,79.8,149,0.0,0,20.0,536.0,42.6,332.0,22.1,30.262772,-97.726778,2019,-0.8322373854394128,-0.6382099251863995,blue
550,600,OSAKA CITY UNIVERSITY,Japan,M,FC,HI,5,A,0.0,0,0.0,0,69.8,199,0.0,0,0.0,0.0,0.0,0.0,22.1,34.617467,135.516784,2019,-1.2960539280537455,-1.579326446711276,blue
550,600,SHANDONG UNIVERSITY,China,XL,FC,VH,5,A,16.8,487,0.0,0,0.0,0,45.2,278,0.0,0.0,0.0,0.0,22.1,37.526157,122.048467,2019,-1.0696183725050663,-1.260087802783382,blue
550,600,SOUTH CHINA UNIVERSITY OF TECHNOLOGY,China,XL,CO,VH,4,A,0.0,0,0.0,0,0.0,0,62.1,138,0.0,0.0,0.0,0.0,22.1,23.1563715,113.340126,2019,-1.2538128338724772,-0.5075577039033499,blue
550,600,UMM AL0QURA UNIVERSITY (UQU),Saudi Arabia,XL,FC,MD,4,A,0.0,0,0.0,0,61.8,242,0.0,0,99.6,59.0,18.3,541.0,22.1,21.440106,39.808547,2019,-0.6780229037466028,0.9019374631219952,blue
550,1000,UNIVERSITAT RAMON LLULL,Spain,L,CO,HI,3,B,0.0,0,53.8,150,0.0,0,0.0,0,96.5,116.0,45.1,312.0,22.1,39.97988695,-0.03841805,2019,-0.888143839642144,2.331846060876446,blue
550,550,UNIVERSITÉ DU QUÉBEC,Canada,XL,FC,HI,4,A,23.6,349,19.2,477,0.0,0,29.3,439,48.9,332.0,17.4,556.0,22.1,46.812809,-71.225324,2019,-0.5227217738064608,0.3056101464216481,blue
550,550,UNIVERSITY OF CINCINNATI,United States,L,FC,VH,5,A,0.0,0,0.0,0,37.8,406,32.8,393,0.0,0.0,17.0,558.0,22.1,39.1319205,-84.515631,2019,-0.9839322134468056,-1.1233272863744357,blue
560,650,INHA UNIVERSITY,South Korea,L,FC,HI,4,B,0.0,0,0.0,0,72.3,185,0.0,0,0.0,0.0,0.0,0.0,21.8,37.449999,126.656956,2019,-1.485965187786963,-0.9349632349412468,blue
560,600,JUSTUS0LIEBIG0UNIVERSITÄT GIEßEN,Germany,L,FC,HI,5,A,0.0,0,0.0,0,0.0,0,72.0,91,0.0,0.0,14.7,600.0,21.8,50.578491,8.6850235,2019,-0.9263867913199592,-0.9002394537390296,blue
560,410,LEIBNIZ UNIVERSITÄT HANNOVER,Germany,L,CO,VH,5,A,19.3,423,0.0,0,0.0,0,40.9,318,24.2,495.0,29.4,436.0,21.8,52.3825465,9.7178245,2019,-0.4899911264838864,-0.504237757195512,blue
560,480,MIDDLE EAST TECHNICAL UNIVERSITY,Turkey,L,CO,VH,4,A,23.7,347,56.6,137,0.0,0,21.0,531,0.0,0.0,0.0,0.0,21.8,35.247662,33.023643,2019,-0.5470997257411552,-0.775655322595134,blue
560,440,PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ,Peru,L,FO,HI,5,B,33.1,247,42.0,217,0.0,0,0.0,0,15.9,584.0,0.0,0.0,21.8,-12.069502,-77.079535,2019,-0.5345572083509651,-1.2457814392962057,blue
560,700,QUAID0I0AZAM UNIVERSITY,Pakistan,L,CO,VH,4,A,0.0,0,19.8,465,0.0,0,64.0,129,0.0,0.0,0.0,0.0,21.8,43.037434,-76.134031,2019,-1.1298716154688804,-0.489139551147616,blue
560,550,SYRACUSE UNIVERSITY,United States,L,CO,VH,5,B,16.6,494,0.0,0,0.0,0,27.0,460,0.0,0.0,60.3,238.0,21.8,43.038514,-76.13476,2019,-0.7754765729859482,-0.3311211739631392,blue
560,650,UNIVERSITY OF JOHANNESBURG,South Africa,L,CO,VH,2,A,0.0,0,26.6,366,34.0,445,0.0,0,73.4,233.0,29.7,430.0,21.8,-26.1861375,28.00642925,2019,-0.9784038619206936,2.1065720688830165,blue
560,600,UNIVERSITY OF KENTUCKY,United States,L,FC,VH,5,A,0.0,0,0.0,0,0.0,0,42.6,303,33.7,430.0,0.0,0.0,21.8,38.04,-84.5,2019,-1.1261544146516125,-0.6487403271868605,blue
560,550,UNIVERSITY OF NEBRASKA,United States,L,CO,VH,5,A,0.0,0,0.0,0,0.0,0,36.7,350,80.5,207.0,28.9,442.0,21.8,40.8178045,-96.702037,2019,-0.6000087244969442,0.497453569347642,blue
570,650,AMERICAN UNIVERSITY IN DUBAI,United Arab Emirates,S,FO,MD,2,B,0.0,0,35.2,270,24.2,582,0.0,0,100.0,1.0,100.0,3.0,21.4,25.123,55.411164,2019,-0.2594609161572844,3.6737478269972126,blue
570,550,ARISTOTLE UNIVERSITY OF THESSALONIKI,Greece,XL,FC,VH,4,A,24.7,331,23.8,402,0.0,0,33.5,378,0.0,0.0,20.2,522.0,21.4,40.629269,22.947412,2019,-0.7516366490055816,-0.3910005126672163,blue
570,650,INDIANA UNIVERSITY0PURDUE UNIVERSITY INDIANAPOLIS,United States,L,FC,HI,3,A,0.0,0,0.0,0,76.6,164,0.0,0,0.0,0.0,0.0,0.0,21.4,39.77554225,-86.17462225,2019,-1.605456375060052,-0.3163024269794617,blue
570,600,KANAZAWA UNIVERSITY,Japan,M,FC,VH,4,A,0.0,0,0.0,0,63.5,230,18.8,573,0.0,0.0,0.0,0.0,21.4,36.551433,136.69251975,2019,-1.307221529365941,-0.8830912269114277,blue
570,480,KARL0FRANZENS0UNIVERSITÄT GRAZ,Austria,L,CO,HI,5,A,18.0,455,22.8,417,0.0,0,17.2,592,55.8,313.0,30.6,425.0,21.4,47.07337425,15.44966475,2019,-0.3681077423051982,-0.0151372536332329,blue
570,470,MARTIN0LUTHER0UNIVERSITÄT HALLE0WITTENBERG,Germany,L,FC,HI,5,A,0.0,0,0.0,0,65.8,220,0.0,0,0.0,0.0,0.0,0.0,21.4,51.486307,11.969227,2019,-1.207916768228228,-1.592853502427765,blue
570,650,NATIONAL TAIPEI UNIVERSITY OF TECHNOLOGY,Taiwan,M,FO,VH,5,A,0.0,0,0.0,0,39.0,395,30.0,430,29.2,456.0,20.4,520.0,21.4,25.0283905,121.53762175,2019,-0.9426283549650208,-0.5957818525786592,blue
570,600,UNIVERSITAT DE VALÈNCIA,Spain,XL,FC,VH,5,A,29.1,282,0.0,0,0.0,0,21.8,518,0.0,0.0,0.0,0.0,21.4,39.4757205,-0.36876,2019,-1.186793159587062,-1.346260741460917,blue
570,550,UNIVERSITY OF PRETORIA,South Africa,XL,FC,HI,5,A,22.7,363,40.4,228,0.0,0,17.4,588,55.3,315.0,17.0,560.0,21.4,-25.75,28.25,2019,-0.2740564324799682,-0.2605317363700385,blue
570,650,UNIVERSITY OF SOUTH CAROLINA AT COLUMBIA,United States,XL,FC,HI,5,A,17.4,472,0.0,0,0.0,0,32.8,395,43.1,359.0,0.0,0.0,21.4,33.9968505,-81.026572,2019,-1.0040171484298108,-0.5977341166470923,blue
580,500,BOĞAZIÇI ÜNIVERSITESI,Turkey,L,CO,HI,5,A,18.9,430,52.0,159,0.0,0,26.7,462,19.0,553.0,0.0,0.0,21.0,41.083556,29.050598,2019,-0.4173094820292519,-1.0735367578301849,blue
580,550,CHONBUK NATIONAL UNIVERSITY,South Korea,L,FC,HI,4,A,0.0,0,0.0,0,57.2,273,19.6,559,0.0,0.0,0.0,0.0,21.0,36.629,127.457,2019,-1.304009137150134,-0.8606793109873526,blue
580,600,COVENTRY UNIVERSITY,United Kingdom,L,CO,HI,3,A,0.0,0,39.0,236,0.0,0,0.0,0,73.1,234.0,99.8,28.0,21.0,52.408054,-1.510556,2019,-0.397653254160737,2.7399337723001564,blue
580,600,DALIAN UNIVERSITY OF TECHNOLOGY,China,XL,CO,VH,4,A,0.0,0,0.0,0,0.0,0,62.0,142,0.0,0.0,0.0,0.0,21.0,38.878305,121.524153,2019,-1.3141097786024432,-0.4964279214935155,blue
580,600,MASARYK UNIVERSITY,Czech Republic,L,CO,VH,4,A,20.5,396,20.9,450,0.0,0,0.0,0,23.4,501.0,72.6,178.0,21.0,40.850269,-77.8496395,2019,-0.7371315120535136,0.8134429733635556,blue
580,1000,SARAJEVO SCHOOL OF SCIENCE AND TECHNOLOGY,Bosnia and Herzegovina,S,FO,LO,2,B,0.0,0,0.0,0,70.4,196,0.0,0,37.7,397.0,67.1,207.0,21.0,1.313052,103.773508,2019,-1.46301413545392,2.109942362486732,blue
580,600,TOKYO UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,Japan,M,FO,VH,4,A,0.0,0,0.0,0,23.8,591,50.6,230,0.0,0.0,0.0,0.0,21.0,35.699669,139.517411,2019,-1.267741531405195,-0.6356638468769312,blue
580,600,UNIVERSITÀ DEGLI STUDI DI TORINO (UNITO),Italy,XL,FC,VH,5,A,26.5,315,0.0,0,0.0,0,34.9,363,0.0,0.0,0.0,0.0,21.0,44.646191,7.658146,2019,-1.103113477786339,-1.315410951153138,blue
580,550,UNIVERSITÄT REGENSBURG,Germany,L,CO,VH,4,A,0.0,0,0.0,0,0.0,0,41.0,317,36.1,410.0,0.0,0.0,21.0,48.998455500000006,12.094425,2019,-1.2379361324963714,0.015729080862745,blue
580,450,UNIVERSITÉ PARIS DESCARTES,France,XL,FC,VH,5,A,20.4,401,0.0,0,0.0,0,35.1,361,0.0,0.0,19.1,537.0,21.0,48.85559,2.331793,2019,-0.8646551327078597,-1.025166690018941,blue
590,600,COLLEGE OF WILLIAM & MARY,United States,M,CO,VH,5,A,0.0,0,0.0,0,44.0,352,23.8,494,0.0,0.0,14.8,596.0,20.8,37.2711,-76.7075,2019,-1.1882910817233294,-1.16923241753857,blue
590,1000,IMAM ABDULRAHMAN BIN FAISAL UNIVERSITY (IAU) (FORMERLY UNIVERSITY OF DAMMAM),Saudi Arabia,L,FC,MD,3,A,0.0,0,0.0,0,67.4,211,0.0,0,99.4,69.0,0.0,0.0,20.8,26.40989425,50.0996635,2019,-1.4594075375713322,1.3614667245082892,blue
590,600,INSTITUTO TECNOLÓGICO DE BUENOS AIRES (ITBA),Argentina,S,CO,MD,4,B,0.0,0,30.4,321,61.1,244,0.0,0,19.1,551.0,15.3,587.0,20.8,-34.603039,-58.367632,2019,-0.9498147947153128,-0.3774235657415056,blue
590,700,KONKUK UNIVERSITY,South Korea,L,FC,HI,4,B,0.0,0,0.0,0,59.7,260,0.0,0,0.0,0.0,16.3,571.0,20.8,37.541838,127.078139,2019,-1.5702816519212452,-0.580796111450163,blue
590,650,UNIVERSIDAD ANAHUAC,Mexico,L,CO,LO,4,B,0.0,0,38.1,240,59.1,262,0.0,0,0.0,0.0,0.0,0.0,20.8,19.4018465,-99.2630605,2019,-1.172287243153367,-0.889971651144068,blue
590,650,UNIVERSIDADE DE SANTIAGO DE COMPOSTELA,Spain,L,CO,VH,5,A,22.9,359,0.0,0,27.2,534,22.5,514,0.0,0.0,0.0,0.0,20.8,42.880758,-8.545573,2019,-1.1699799344065531,-1.4332824478619297,blue
590,600,UNIVERSITÀ DEGLI STUDI DI PAVIA (UNIPV),Italy,L,FC,VH,5,A,21.6,380,0.0,0,0.0,0,39.0,335,0.0,0.0,15.2,588.0,20.8,45.194677,9.147289,2019,-1.0305594461076446,-1.038586754958774,blue
590,550,UNIVERSITÄT LEIPZIG,Germany,L,FC,VH,5,A,24.7,332,0.0,0,24.2,581,19.9,551,0.0,0.0,21.6,501.0,20.8,51.3386645,12.3787115,2019,-0.912867676090388,-1.1199754532489714,blue
590,500,UNIVERSITY OF GUELPH,Canada,L,CO,VH,4,A,0.0,0,24.2,399,0.0,0,32.9,389,46.9,342.0,0.0,0.0,20.8,43.532261,-80.2254645,2019,-0.9140970341169996,0.1351052338326822,blue
590,650,"UNIVERSITY OF MASSACHUSETTS, BOSTON",United States,L,CO,VH,5,A,0.0,0,0.0,0,0.0,0,35.0,362,0.0,0.0,19.0,538.0,20.8,42.3135895,-71.03915599999999,2019,-1.4083602461913542,-0.8375266313493911,blue
590,600,UNIVERSITY OF OREGON,United States,L,CO,VH,5,A,18.0,457,0.0,0,0.0,0,28.1,450,0.0,0.0,30.8,422.0,20.8,44.044819,-123.07493,2019,-1.0815053686940803,-0.7793649890467143,blue
590,600,VILNIUS GEDIMINAS TECHNICAL UNIVERSITY,Lithuania,M,SP,HI,4,A,0.0,0,36.0,258,42.4,367,0.0,0,0.0,0.0,29.9,427.0,20.8,55.784122,12.519059,2019,-1.0329517941682338,-0.3392227797147865,blue
600,700,HALLYM UNIVERSITY,South Korea,M,FC,VH,3,B,0.0,0,0.0,0,85.3,115,0.0,0,0.0,0.0,0.0,0.0,20.4,37.391832,126.96195,2019,-1.6606443905987045,-0.336369242598198,blue
600,550,"KINGSTON UNIVERSITY, LONDON",United Kingdom,L,CO,HI,3,A,0.0,0,0.0,0,0.0,0,0.0,0,74.6,226.0,96.4,70.0,20.4,51.402905,-0.303256,2019,-0.8654237416576723,2.7375501595972302,blue
600,600,MICHIGAN TECHNOLOGICAL UNIVERSITY,United States,M,CO,VH,5,A,0.0,0,0.0,0,32.3,472,37.5,344,0.0,0.0,35.0,389.0,20.4,47.1195605,-88.548516,2019,-0.9935178240917486,-0.7692388924149762,blue
600,550,MURDOCH UNIVERSITY,Australia,M,CO,VH,3,A,0.0,0,0.0,0,0.0,0,29.0,442,86.6,184.0,37.3,369.0,20.4,-32.06937175,115.841134,2019,-0.9156633065380028,2.007268661396965,blue
600,650,UNIVERSIDAD DE SALAMANCA,Spain,L,FC,HI,5,A,25.9,321,0.0,0,23.4,600,0.0,0,0.0,0.0,29.3,439.0,20.4,40.9615855,-5.667535,2019,-1.1976334346582618,-0.9815031678272368,blue
600,650,UNIVERSIDAD DE SAN ANDRÉS,Argentina,S,SP,LO,3,B,0.0,0,32.0,294,62.8,234,0.0,0,0.0,0.0,0.0,0.0,20.4,-34.446443,-58.529837,2019,-1.37039066963552,-0.2620619830378096,blue
600,1000,UNIVERSITY OF BALAMAND,Lebanon,M,CO,MD,3,B,0.0,0,0.0,0,83.1,127,0.0,0,0.0,0.0,0.0,0.0,20.4,40.9295,40.276125,2019,-2.0346123998342573,-0.2261935094915758,blue
600,650,UNIVERSITY OF BRADFORD,United Kingdom,M,CO,VH,4,A,0.0,0,0.0,0,0.0,0,26.4,466,55.2,316.0,84.2,128.0,20.4,53.791448,-1.765401,2019,-0.7931317018137126,1.6679205944612236,blue
600,650,UNIVERSITY OF HULL,United Kingdom,L,FC,HI,4,A,0.0,0,0.0,0,0.0,0,34.4,370,65.0,262.0,54.0,267.0,20.4,53.7712645,-0.3672605,2019,-0.8674361300022605,1.3443139722779205,blue
600,650,UNIVERSITY OF HYDERABAD,India,S,FC,VH,3,A,0.0,0,0.0,0,28.7,519,42.9,300,,0.0,0.0,0.0,20.4,17.458077000000003,78.335196,2019,-1.2905843983307013,0.5601237080139115,blue
