Institution,Country,Latitude,Longitude,CurrentRank,LastRank,Size,Focus,Research,Age,Status,Academicscorerscore,Academicrankrank,Employerscore,Employerrank,FacultyStudentscore,FacultyStudentrank,CitationsPerFacultyscore,CitationsPerFacultyrank,InternationalFacultyscore,InternationalFacultyrank,InternationalStudentscore,InternationalStudentrank,OverallScore,anno,pca_1,pca_2,color
THAMMASAT UNIVERSITY,Thailand,14.076421,100.5987,650,650,XL,FC,MD,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.12351960850244,0.121603113439547,blue
THE CATHOLIC UNIVERSITY OF KOREA ,South Korea,37.278407,127.027788,550,500,M,FC,VH,5.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-1.6988326505229574,-1.0187753333799128,blue
THE CHINESE UNIVERSITY OF HONG KONG (CUHK),Hong Kong,22.418587,114.2081345,46,44,L,FC,VH,4.0,A,94.3,46,83.3,87,66.0,188,50.7,228.0,99.8,53.0,84.9,126.0,78.8,2018,5.147215092584963,0.90209982767704,red
THE HONG KONG POLYTECHNIC UNIVERSITY,Hong Kong,22.3046025,114.179821,95,111,L,CO,VH,2.0,A,70.2,114,52.4,213,58.0,234,54.5,198.0,100.0,45.0,80.2,148.0,65.0,2018,3.916243650840199,3.272544448853884,red
THE HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY (HKUST),Hong Kong,22.3374505,114.263211,30,36,M,CO,VH,3.0,A,93.0,52,87.2,71,54.9,256,87.7,47.0,100.0,17.0,93.0,87.0,84.3,2018,5.542716459858887,2.0435743526425685,red
THE ROBERT GORDON UNIVERSITY,United Kingdom,57.148018,-2.101656,1000,701,M,FO,HI,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.695493373714733,1.2460076054649158,blue
THE UNIVERSITY OF ADELAIDE,Australia,-34.9202175,138.604911,109,125,L,FC,VH,5.0,A,73.0,105,58.5,178,28.5,401,55.2,193.0,93.3,127.0,98.8,46.0,61.5,2018,4.139078862545407,-0.1361931410597527,red
THE UNIVERSITY OF AUCKLAND,New Zealand,-36.852596,174.769411,82,81,L,FC,VH,5.0,A,92.2,56,77.3,103,19.4,401,48.1,255.0,85.5,169.0,89.6,103.0,67.0,2018,4.407091204012946,-0.3830055126384806,red
THE UNIVERSITY OF GEORGIA,United States,33.919435,-83.346881,430,440,XL,FC,VH,5.0,A,0.0,0,0.0,0,18.4,401,36.0,355.0,66.1,235.0,13.6,401.0,29.1,2018,0.1543539883912836,-0.4515748478865003,blue
THE UNIVERSITY OF MANCHESTER,United Kingdom,53.4644325,-2.2355155,34,29,XL,FC,VH,5.0,A,97.4,33,99.4,21,75.4,144,47.5,259.0,89.3,148.0,98.3,51.0,83.0,2018,5.644545599412293,-0.2394949575360374,red
THE UNIVERSITY OF MELBOURNE,Australia,-37.83761,145.041567,41,42,XL,FC,VH,5.0,A,99.8,15,99.5,20,26.2,401,77.2,79.0,94.7,120.0,99.7,27.0,80.4,2018,5.556814247216967,-0.3273328570398822,red
THE UNIVERSITY OF NEW SOUTH WALES (UNSW),Australia,-33.917295,151.231356,45,49,XL,FC,VH,4.0,A,96.4,36,98.4,26,22.4,401,79.8,68.0,100.0,38.0,97.8,55.0,78.9,2018,5.380689513350755,0.8300654593116499,red
THE UNIVERSITY OF NOTTINGHAM,United Kingdom,52.950001,-1.15,84,75,L,FC,VH,5.0,A,69.9,115,87.5,69,59.5,226,46.3,269.0,89.5,147.0,86.5,118.0,66.8,2018,4.6115411086402975,-0.2209914936234514,red
THE UNIVERSITY OF QUEENSLAND (UQ),Australia,-27.497473,153.013225,47,51,XL,FC,VH,5.0,A,94.6,43,84.1,84,30.8,401,83.4,55.0,100.0,30.0,87.3,113.0,78.6,2018,5.3261715058316055,-0.3031796223063402,red
THE UNIVERSITY OF SHEFFIELD,United Kingdom,53.38172,-1.479158,82,84,L,FC,VH,5.0,A,69.8,116,69.9,131,64.3,197,50.1,232.0,83.6,176.0,96.8,64.0,67.0,2018,4.544815422125182,-0.1439583404075924,red
THE UNIVERSITY OF SYDNEY,Australia,-33.889192,151.189728,50,46,XL,FC,VH,5.0,A,99.3,25,98.3,28,21.4,401,70.3,109.0,100.0,39.0,98.1,52.0,78.0,2018,5.403729046490735,-0.3073284582708729,red
THE UNIVERSITY OF TOKYO,Japan,35.7110415,139.765039,28,34,L,FC,VH,5.0,A,100.0,7,99.8,14,92.6,68,73.3,97.0,9.7,401.0,20.2,401.0,84.8,2018,4.71653813865851,-1.2340989270212517,red
THE UNIVERSITY OF WARWICK,United Kingdom,52.380857,-1.561638,57,51,L,FC,VH,4.0,A,83.5,71,98.9,24,51.2,271,54.1,200.0,98.0,79.0,99.0,40.0,74.4,2018,5.137249530133976,0.943547541489084,red
THE UNIVERSITY OF WESTERN AUSTRALIA (UWA),Australia,-31.980069,115.817898,93,102,L,FC,VH,5.0,A,71.6,110,64.1,150,24.7,401,82.3,58.0,100.0,34.0,72.9,175.0,65.2,2018,4.3533755532585126,-0.2749195543985369,red
TIANJIN UNIVERSITY,China,39.101647,117.1661475,480,490,XL,CO,VH,5.0,A,0.0,0,0.0,0,30.6,401,49.7,237.0,7.5,401.0,4.2,401.0,26.5,2018,-0.3364038549100135,-0.8746843863137883,blue
TILBURG UNIVERSITY,Netherlands,51.563024,5.041827,357,330,M,FO,VH,4.0,A,19.8,401,23.9,401,9.5,401,74.5,90.0,82.8,180.0,40.5,350.0,33.3,2018,1.531471450522409,0.7937992495999957,blue
TOHOKU UNIVERSITY,Japan,38.271773,140.861356,76,75,L,FC,VH,5.0,A,78.3,85,66.0,146,98.1,44,48.4,251.0,14.3,401.0,18.1,401.0,69.0,2018,3.5896714578790294,-1.040052126008307,red
TOKAI UNIVERSITY,Japan,35.36362,139.27457,1000,701,L,FC,HI,4.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.5813607619195618,0.1182588337765456,blue
TOKYO INSTITUTE OF TECHNOLOGY,Japan,35.60578,139.6843815,56,56,M,CO,VH,5.0,A,83.1,72,83.7,85,90.1,77,62.4,147.0,26.5,401.0,24.4,401.0,74.8,2018,4.203009255695254,-0.9996650060931958,red
TOKYO MEDICAL AND DENTAL UNIVERSITY ,Japan,35.7012575,139.764795,367,329,S,FO,VH,4.0,A,14.9,401,11.7,401,100.0,7,23.9,401.0,3.5,401.0,14.1,401.0,32.9,2018,0.6596167066607186,0.3686542038096129,blue
TOKYO METROPOLITAN UNIVERSITY,Japan,35.616588,139.3775135,700,480,M,CO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-1.9536295468565104,0.1033413793967693,blue
TOKYO UNIVERSITY OF AGRICULTURE AND TECHNOLOGY ,Japan,35.699669,139.517411,600,600,M,FO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.0014227654855987,0.1177960893034228,blue
TOKYO UNIVERSITY OF SCIENCE,Japan,33.9568695,131.1876885,750,701,L,FO,VH,4.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.302679847588505,0.124301847390131,blue
TOMSK POLYTECHNIC UNIVERSITY,Russia,56.587647,84.903247,386,400,M,FO,VH,5.0,A,10.9,401,26.9,401,93.5,61,2.4,401.0,19.2,401.0,81.8,141.0,31.3,2018,1.2392549857828283,-0.2596237692154918,blue
TOMSK STATE UNIVERSITY,Russia,56.484269,84.956267,323,377,M,CO,VH,5.0,A,22.9,401,25.7,401,94.0,58,2.7,401.0,22.2,401.0,69.4,191.0,35.7,2018,1.4362499387482666,-0.355941340938317,blue
TONGJI UNIVERSITY,China,31.2844465,121.5025075,316,315,XL,FC,VH,5.0,A,36.1,293,27.5,401,24.0,401,43.8,287.0,83.2,178.0,24.2,401.0,36.2,2018,1.6168398014483114,-0.458972798659677,blue
TRINITY COLLEGE DUBLIN (TCD),Ireland,53.3443105,-6.257851,88,98,L,FC,VH,5.0,A,73.8,102,68.9,136,30.7,401,68.3,120.0,98.4,70.0,89.5,104.0,65.7,2018,4.492195683064302,-0.1850838869507617,red
TSINGHUA UNIVERSITY,China,40.000979,116.326377,25,24,XL,FC,VH,5.0,A,99.2,26,99.6,16,86.7,86,75.3,87.0,42.1,344.0,25.6,401.0,85.6,2018,5.029496865317642,-0.9937046077436236,red
TUFTS UNIVERSITY,United States,42.407282,-71.1196445,243,238,M,FC,VH,5.0,B,24.1,401,19.8,401,66.1,187,62.8,146.0,56.3,278.0,33.3,398.0,42.0,2018,2.096618150752952,-0.4296567648295577,blue
TULANE UNIVERSITY,United States,29.938629,-90.1224125,460,550,M,FC,VH,5.0,B,0.0,0,0.0,0,74.8,148,18.4,401.0,16.7,401.0,25.9,401.0,27.6,2018,-0.0431026171232318,-0.5577604265740135,blue
UCL (UNIVERSITY COLLEGE LONDON),United Kingdom,51.524776,-0.133583,7,7,XL,FC,VH,5.0,A,99.7,16,99.5,18,99.1,35,74.7,88.0,96.6,102.0,100.0,20.0,94.6,2018,6.468774338749278,-0.1357152524837064,red
UMEÅ UNIVERSITY,Sweden,63.8200115,20.3044615,338,294,L,FC,HI,4.0,A,25.0,401,20.0,401,79.9,119,23.4,401.0,29.0,401.0,13.2,401.0,34.8,2018,0.9913248459157266,0.4283937877281222,blue
UMM AL-QURA UNIVERSITY (UQU),Saudi Arabia,21.440106,39.808547,600,550,XL,FC,MD,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-1.9350621053349693,0.1127804624445814,blue
UNITED ARAB EMIRATES UNIVERSITY,United Arab Emirates,25.2867925,55.4767045,390,420,M,FC,HI,3.0,A,19.5,401,24.7,401,47.9,283,11.7,401.0,100.0,12.0,76.3,162.0,31.1,2018,1.3832084402338884,2.3715901889974056,blue
UNIVERSIDAD ADOLFO IBÁÑEZ,Chile,-33.4860925,-70.5179225,700,700,M,FO,HI,4.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.245616451519281,0.1254101375756713,blue
UNIVERSIDAD ANAHUAC,Mexico,19.4018465,-99.2630605,650,700,L,CO,LO,4.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.1898802686530696,0.1266187402983884,blue
UNIVERSIDAD AUSTRAL,Argentina,-39.808024,-73.251515,331,308,S,CO,MD,3.0,B,28.8,382,51.2,220,86.4,89,1.8,401.0,5.2,401.0,13.4,401.0,35.3,2018,0.8740632413877933,1.3316462953426524,blue
UNIVERSIDAD AUSTRAL DE CHILE,Chile,-39.808024,-73.251515,1000,701,L,FC,MD,4.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.5813607619195618,0.1182588337765456,blue
UNIVERSIDAD AUTÓNOMA DE MADRID,Spain,40.5450115,-3.6963625,187,210,L,FC,VH,3.0,A,65.7,133,74.1,117,43.4,312,24.7,401.0,11.7,401.0,24.3,401.0,49.2,2018,2.034481575796031,1.1430640476326874,blue
UNIVERSIDAD AUTÓNOMA DE NUEVO LEÓN (UANL),Mexico,25.725233,-100.313452,1000,701,XL,FC,MD,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.5813607619195618,0.1182588337765456,blue
UNIVERSIDAD AUTÓNOMA DEL ESTADO DE MÉXICO,Mexico,19.28342,-99.6788555,1000,701,XL,FC,MD,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.467228150124392,-1.0094899379118245,blue
UNIVERSIDAD AUTÓNOMA METROPOLITANA (UAM),Mexico,19.503249,-99.185728,800,701,XL,FC,HI,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.4725486422498872,1.250842016355784,blue
UNIVERSIDAD CARLOS III DE MADRID,Spain,40.332134,-3.766274,281,280,L,FO,VH,3.0,A,37.6,279,64.9,149,68.3,177,8.4,401.0,34.4,376.0,4.2,401.0,38.9,2018,1.3338896093287185,1.36212741980634,blue
UNIVERSIDAD CATÓLICA ANDRÉS BELLO - UCAB,Venezuela,10.351016,-67.038788,700,650,L,FO,LO,4.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.1792557913686514,0.12039451071683,blue
UNIVERSIDAD CENTRAL DE VENEZUELA (UCV),Venezuela,10.077578,-69.307358,700,700,XL,FC,MD,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.1314838397241105,-1.0023386341126983,blue
UNIVERSIDAD COMPLUTENSE DE MADRID (UCM),Spain,40.4473005,-3.7277785,233,239,XL,FC,VH,5.0,A,68.9,121,76.8,106,16.2,401,14.1,401.0,2.7,401.0,33.8,393.0,43.2,2018,1.8145624375747167,-1.195351870483268,blue
UNIVERSIDAD DE ALCALÁ,Spain,40.483029,-3.3631925,600,650,L,FC,HI,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.181916037431399,1.2505604878506342,blue
UNIVERSIDAD DE ANTIOQUIA,Colombia,6.267039,-75.5692625,650,650,XL,FC,MD,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.0093869967072693,-1.0061456582488228,blue
UNIVERSIDAD DE BELGRANO,Argentina,-34.563898,-58.443815,337,352,M,CO,LO,4.0,B,17.2,401,47.5,257,91.0,76,1.1,401.0,8.4,401.0,86.5,119.0,34.9,2018,1.499767064267574,0.7445568399823179,blue
UNIVERSIDAD DE BUENOS AIRES,Argentina,-34.599722,-58.373056,75,85,XL,FC,VH,5.0,A,94.5,44,95.5,45,75.1,147,2.6,401.0,50.3,309.0,70.6,189.0,69.1,2018,4.181126287204588,-0.6448992715359698,red
UNIVERSIDAD DE CASTILLA-LA MANCHA,Spain,38.991395,-3.9206335,1000,701,L,FC,HI,,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.5451810810168176,-0.2392339989588704,blue
UNIVERSIDAD DE CHILE,Chile,-33.44401575,-70.650647,201,200,XL,FC,HI,5.0,A,82.7,74,85.1,78,13.0,401,12.8,401.0,9.7,401.0,9.0,401.0,47.8,2018,1.9900089321599537,-1.3810281875320467,blue
UNIVERSIDAD DE CONCEPCIÓN,Chile,-36.8285605,-73.03620175,700,650,L,FC,HI,4.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.1792557913686514,0.12039451071683,blue
UNIVERSIDAD DE COSTA RICA,Costa Rica,9.936903,-84.0514885,420,480,XL,CO,MD,4.0,A,0.0,0,0.0,0,37.2,347,1.8,401.0,,,1.8,401.0,29.4,2018,-0.65291956828933,0.3865712749308796,blue
UNIVERSIDAD DE GRANADA,Spain,37.178527,-3.602952,550,550,XL,FC,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-1.765193310673587,-1.0137597065210713,blue
UNIVERSIDAD DE GUADALAJARA (UDG),Mexico,20.693495,-103.419359,1000,701,XL,FC,MD,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.467228150124392,-1.0094899379118245,blue
UNIVERSIDAD DE LA HABANA,Cuba,23.136843,-82.381507,650,701,M,CO,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.0770748700609114,-1.0010297188528046,blue
UNIVERSIDAD DE LA REPÚBLICA (UDELAR),Uruguay,-34.902125,-56.176867,750,701,XL,FC,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.1885472357933344,-1.003446924298239,blue
UNIVERSIDAD DE LA SABANA,Colombia,4.8612105,-74.0328545,800,700,M,FC,MD,3.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.471221429046875,1.2507417038186073,blue
UNIVERSIDAD DE LAS AMÉRICAS PUEBLA (UDLAP),Mexico,19.0540185,-98.2818995,1000,701,M,FC,MD,4.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.5813607619195618,0.1182588337765456,blue
UNIVERSIDAD DE LOS ANDES COLOMBIA,Colombia,4.6019,-74.065594,256,272,L,FC,MD,4.0,B,66.0,130,77.2,104,17.1,401,6.5,401.0,30.9,396.0,2.8,401.0,40.6,2018,1.4413321584485643,-0.053369539094987,blue
UNIVERSIDAD DE LOS ANDES MÉRIDA,Venezuela,4.6019,-74.065594,1000,701,XL,FC,MD,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.467228150124392,-1.0094899379118245,blue
UNIVERSIDAD DE MONTERREY,Mexico,25.662661,-100.419862,1000,701,M,SP,,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.695493373714733,1.2460076054649158,blue
UNIVERSIDAD DE MONTEVIDEO,Uruguay,-34.904452,-56.162904,550,650,S,FC,LO,2.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.240312466360358,2.379517862261721,blue
UNIVERSIDAD DE MURCIA,Spain,38.017654,-1.170041,1000,701,L,FC,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.467228150124392,-1.0094899379118245,blue
UNIVERSIDAD DE NAVARRA,Spain,42.8012434622943,-1.65596200520361,270,245,M,FC,VH,4.0,B,33.3,321,85.7,76,52.2,266,18.8,401.0,17.3,401.0,55.3,263.0,39.8,2018,2.00131506592594,0.3585213913943215,blue
UNIVERSIDAD DE OVIEDO,Spain,41.6260573811434,-0.88144981175924,1000,1000,L,,,,,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.942017828717584,-0.209240550342999,blue
UNIVERSIDAD DE PALERMO,Argentina,-34.5973913125,-58.4102730625,440,450,M,FO,MD,3.0,B,0.0,0,0.0,0,64.0,199,1.1,401.0,34.2,377.0,95.4,76.0,28.4,2018,0.4183701643916724,2.2137775261580046,blue
UNIVERSIDAD DE PUERTO RICO,Puerto Rico,18.474713,-67.127328,1000,701,XL,FC,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.467228150124392,-1.0094899379118245,blue
UNIVERSIDAD DE SALAMANCA,Spain,40.9615855,-5.667535,650,700,L,FC,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.075747656857899,-1.0011300313899814,blue
UNIVERSIDAD DE SAN ANDRÉS,Argentina,-34.446443,-58.529837,650,550,S,SP,LO,3.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.104930899996351,1.2393206314102343,blue
UNIVERSIDAD DE SAN FRANCISCO DE QUITO,Ecuador,-0.190999236,-78.434664928,750,701,M,FC,MD,3.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.416812459383676,1.2520506190785012,blue
UNIVERSIDAD DE SANTIAGO DE CHILE (USACH),Chile,-33.45,-70.65,460,480,L,FC,MD,5.0,A,0.0,0,0.0,0,12.1,401,4.2,401.0,6.6,401.0,1.4,401.0,27.4,2018,-0.9742772141797956,-0.9376917866777787,blue
UNIVERSIDAD DE SEVILLA,Spain,37.382320875,-5.989441,650,650,XL,FC,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.0093869967072693,-1.0061456582488228,blue
UNIVERSIDAD DE TALCA,Chile,-35.404725,-71.6338885,1000,701,M,CO,HI,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.695493373714733,1.2460076054649158,blue
UNIVERSIDAD DE VALPARAÍSO,Chile,-33.491871,-70.650629,1000,701,L,FC,MD,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.695493373714733,1.2460076054649158,blue
UNIVERSIDAD DE ZARAGOZA,Spain,41.641252,-0.8992105,470,490,XL,FC,HI,5.0,A,0.0,0,0.0,0,59.0,228,12.0,401.0,3.5,401.0,12.1,401.0,26.7,2018,-0.4373251508149725,-0.776998588420457,blue
UNIVERSIDAD DEL NORTE,Colombia,11.018737,-74.8507535,1000,701,L,FC,MD,4.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.5813607619195618,0.1182588337765456,blue
UNIVERSIDAD DEL PAIS VASCO,Spain,43.307689,-2.010665,700,1000,XL,,,,,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.6076007315203147,-0.2019889340066964,blue
UNIVERSIDAD DEL ROSARIO,Colombia,4.60051075,-74.07354825,1000,701,M,CO,HI,5.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.467228150124392,-1.0094899379118245,blue
UNIVERSIDAD DEL VALLE,Colombia,3.37167184664,-76.534002864,1000,701,L,FC,MD,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.5813607619195618,0.1182588337765456,blue
UNIVERSIDAD DIEGO PORTALES,Chile,-33.450262,-70.66011,800,701,L,FC,MD,3.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.4725486422498872,1.250842016355784,blue
UNIVERSIDAD EXTERNADO DE COLOMBIA,Colombia,4.5956715,-74.0688445,410,410,M,CO,MD,5.0,B,0.0,0,0.0,0,99.8,26,1.0,401.0,10.6,401.0,,,30.0,2018,0.1914930794495592,-0.5616642567247955,blue
UNIVERSIDAD IBEROAMERICANA (UIA),Mexico,19.3709645,-99.263613,650,700,L,FC,LO,4.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.1898802686530696,0.1266187402983884,blue
UNIVERSIDAD INDUSTRIAL DE SANTANDER,Colombia,7.1340755,-73.117767,1000,701,L,FC,MD,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.5813607619195618,0.1182588337765456,blue
UNIVERSIDAD METROPOLITANA,Venezuela,10.4993995,-66.7844375,1000,701,M,CO,LO,3.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.695493373714733,1.2460076054649158,blue
UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO (UNAM),Mexico,19.325348,-99.1861535,122,128,XL,FC,VH,5.0,A,95.8,39,89.6,62,50.9,272,3.8,401.0,11.0,401.0,2.6,401.0,59.0,2018,2.707831901711694,-1.3800316210089014,red
UNIVERSIDAD NACIONAL COSTA RICA,Costa Rica,9.379735,-83.691559,1000,701,L,CO,MD,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.695493373714733,1.2460076054649158,blue
UNIVERSIDAD NACIONAL DE COLOMBIA,Colombia,4.636475,-74.08115475,254,269,XL,FC,HI,5.0,A,72.0,108,82.7,88,11.2,401,4.5,401.0,9.6,401.0,1.5,401.0,40.9,2018,1.424017649279583,-1.3819022718253589,blue
UNIVERSIDAD NACIONAL DE CUYO,Argentina,-34.612729,-68.327759,1000,701,L,FC,MD,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.5813607619195618,0.1182588337765456,blue
UNIVERSIDAD NACIONAL DE CÓRDOBA,Argentina,-31.437257,-64.1880065,750,650,XL,CO,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.1208593624396923,-1.008562863694257,blue
UNIVERSIDAD NACIONAL DE LA PLATA,Argentina,-34.9077780355,-57.9508095301,600,600,XL,FC,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-1.8872901536904283,-1.0099526823849472,blue
UNIVERSIDAD NACIONAL DE MAR DEL PLATA,Argentina,-33.433388,-70.610359,1000,701,L,CO,HI,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.695493373714733,1.2460076054649158,blue
UNIVERSIDAD NACIONAL DE ROSARIO,Argentina,-32.9429135,-60.6493325,1000,701,XL,FC,MD,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.695493373714733,1.2460076054649158,blue
UNIVERSIDAD NACIONAL DE TUCUMÁN,Argentina,-26.826064,-65.220566,1000,701,XL,FC,MD,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.467228150124392,-1.0094899379118245,blue
UNIVERSIDAD NACIONAL DEL SUR,Argentina,-38.7016,-62.269724,1000,701,L,FC,MD,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.5813607619195618,0.1182588337765456,blue
UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,Peru,-12.058501,-77.081366,1000,701,XL,FC,MD,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.467228150124392,-1.0094899379118245,blue
UNIVERSIDAD PANAMERICANA (UP),Mexico,20.681759,-103.442967,1000,701,L,FO,MD,3.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.695493373714733,1.2460076054649158,blue
UNIVERSIDAD PERUANA CAYETANO HEREDIA,Peru,-12.023875,-77.056904,1000,701,M,FO,VH,4.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.5813607619195618,0.1182588337765456,blue
UNIVERSIDAD POLITECNICA DE VALENCIA,Spain,39.48033425,-0.34182975,373,440,L,CO,VH,3.0,A,26.9,401,36.7,354,65.6,189,15.9,401.0,5.3,401.0,28.7,401.0,32.5,2018,0.5508810760615168,1.426427245002753,blue
UNIVERSIDAD REY JUAN CARLOS,Spain,40.283772,-3.818842,1000,701,XL,CO,HI,2.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.8096259855099035,2.373756377153285,blue
UNIVERSIDAD SIMÓN BOLÍVAR VENEZUELA,Venezuela,10.410184,-66.8806125,800,701,M,FO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.3584160304547166,0.123093244667414,blue
